date,district_id,dengue_cases,malaria_cases,diarrhea_cases,total_fever_cases
2025-11-30,RJ-BK,0,0,8,19
2025-12-01,RJ-BK,0,0,20,23
2025-12-02,RJ-BK,0,0,9,25
2025-12-03,RJ-BK,0,0,14,27
2025-12-04,RJ-BK,0,0,12,20
2025-12-05,RJ-BK,0,0,10,24
2025-12-06,RJ-BK,0,0,10,25
2025-12-07,RJ-BK,0,0,14,27
2025-12-08,RJ-BK,0,0,11,30
2025-12-09,RJ-BK,0,0,9,17
2025-12-10,RJ-BK,0,0,6,22
2025-12-11,RJ-BK,0,0,12,31
2025-12-12,RJ-BK,0,0,15,24
2025-12-13,RJ-BK,0,0,17,17
2025-12-14,RJ-BK,0,0,27,26
2025-12-15,RJ-BK,0,0,7,23
2025-12-16,RJ-BK,0,0,31,25
2025-12-17,RJ-BK,0,0,13,30
2025-12-18,RJ-BK,0,0,10,30
2025-12-19,RJ-BK,0,0,19,21
2025-12-20,RJ-BK,0,0,9,13
2025-12-21,RJ-BK,0,0,10,22
2025-12-22,RJ-BK,0,0,10,29
2025-12-23,RJ-BK,0,0,31,26
2025-12-24,RJ-BK,0,0,26,34
2025-12-25,RJ-BK,0,0,12,27
2025-12-26,RJ-BK,0,0,12,24
2025-12-27,RJ-BK,0,0,11,25
2025-12-28,RJ-BK,0,0,27,15
2025-12-29,RJ-BK,0,0,6,13
2025-12-30,RJ-BK,0,0,6,25
2025-12-31,RJ-BK,0,0,29,23
2026-01-01,RJ-BK,0,0,8,21
2026-01-02,RJ-BK,0,0,17,13
2026-01-03,RJ-BK,0,0,9,19
2026-01-04,RJ-BK,0,0,6,22
2025-01-05,RJ-KT,0,0,9,14
2025-01-06,RJ-KT,0,0,6,20
2025-01-07,RJ-KT,0,0,7,18
2025-01-08,RJ-KT,0,0,11,14
2025-01-09,RJ-KT,0,0,12,14
2025-01-10,RJ-KT,0,0,8,22
2025-01-11,RJ-KT,0,0,10,13
2025-01-12,RJ-KT,0,0,8,20
2025-01-13,RJ-KT,0,0,5,16
2025-01-14,RJ-KT,0,0,4,22
2025-01-15,RJ-KT,0,0,9,13
2025-01-16,RJ-KT,0,0,9,22
2025-01-17,RJ-KT,0,0,6,19
2025-01-18,RJ-KT,0,0,21,15
2025-01-19,RJ-KT,0,0,5,30
2025-01-20,RJ-KT,0,0,12,33
2025-01-21,RJ-KT,0,0,9,20
2025-01-22,RJ-KT,0,0,14,21
2025-01-23,RJ-KT,0,0,3,18
2025-01-24,RJ-KT,0,0,10,12
2025-01-25,RJ-KT,0,0,6,19
2025-01-26,RJ-KT,0,0,4,14
2025-01-27,RJ-KT,0,0,10,22
2025-01-28,RJ-KT,0,0,7,14
2025-01-29,RJ-KT,0,0,5,23
2025-01-30,RJ-KT,0,0,12,23
2025-01-31,RJ-KT,0,0,19,11
2025-02-01,RJ-KT,0,0,12,22
2025-02-02,RJ-KT,0,0,4,16
2025-02-03,RJ-KT,0,0,17,20
2025-02-04,RJ-KT,0,0,11,21
2025-02-05,RJ-KT,0,0,18,14
2025-02-06,RJ-KT,0,0,7,18
2025-02-07,RJ-KT,0,0,12,18
2025-02-08,RJ-KT,0,0,8,19
2025-02-09,RJ-KT,0,0,10,20
2025-02-10,RJ-KT,0,0,11,18
2025-02-11,RJ-KT,0,0,5,20
2025-02-12,RJ-KT,0,0,10,16
2025-02-13,RJ-KT,0,0,5,20
2025-02-14,RJ-KT,0,0,9,23
2025-02-15,RJ-KT,0,0,9,22
2025-02-16,RJ-KT,0,0,7,23
2025-02-17,RJ-KT,0,0,9,17
2025-02-18,RJ-KT,0,0,9,23
2025-02-19,RJ-KT,0,0,18,19
2025-02-20,RJ-KT,0,0,16,20
2025-02-21,RJ-KT,0,0,8,22
2025-02-22,RJ-KT,0,0,12,16
2025-02-23,RJ-KT,0,0,11,14
2025-02-24,RJ-KT,0,0,12,20
2025-02-25,RJ-KT,0,0,24,12
2025-02-26,RJ-KT,0,0,9,14
2025-02-27,RJ-KT,0,0,12,16
2025-02-28,RJ-KT,0,0,7,16
2025-03-01,RJ-KT,0,0,23,22
2025-03-02,RJ-KT,0,0,38,24
2025-03-03,RJ-KT,0,0,26,14
2025-03-04,RJ-KT,0,0,30,16
2025-03-05,RJ-KT,0,0,13,23
2025-03-06,RJ-KT,0,0,42,10
2025-03-07,RJ-KT,0,0,35,23
2025-03-08,RJ-KT,0,0,19,21
2025-03-09,RJ-KT,0,0,17,17
2025-03-10,RJ-KT,0,0,23,9
2025-03-11,RJ-KT,0,0,9,25
2025-03-12,RJ-KT,0,0,21,13
2025-03-13,RJ-KT,0,0,29,23
2025-03-14,RJ-KT,0,0,27,19
2025-03-15,RJ-KT,0,0,27,14
2025-03-16,RJ-KT,0,0,28,11
2025-03-17,RJ-KT,0,0,17,26
2025-03-18,RJ-KT,0,0,19,19
2025-03-19,RJ-KT,0,0,20,24
2025-03-20,RJ-KT,0,0,11,17
2025-03-21,RJ-KT,0,0,21,22
2025-03-22,RJ-KT,0,0,33,18
2025-03-23,RJ-KT,0,0,47,16
2025-03-24,RJ-KT,0,0,21,18
2025-03-25,RJ-KT,0,0,43,18
2025-03-26,RJ-KT,0,0,73,22
2025-03-27,RJ-KT,0,0,46,21
2025-03-28,RJ-KT,0,0,44,26
2025-03-29,RJ-KT,0,0,6,21
2025-03-30,RJ-KT,0,0,12,16
2025-03-31,RJ-KT,0,0,25,19
2025-04-01,RJ-KT,0,0,27,20
2025-04-02,RJ-KT,0,0,30,24
2025-04-03,RJ-KT,0,0,10,21
2025-04-04,RJ-KT,0,0,12,23
2025-04-05,RJ-KT,0,0,23,19
2025-04-06,RJ-KT,0,0,18,19
2025-04-07,RJ-KT,0,0,11,19
2025-04-08,RJ-KT,0,0,35,16
2025-04-09,RJ-KT,0,0,28,22
2025-04-10,RJ-KT,0,0,19,14
2025-04-11,RJ-KT,0,0,8,20
2025-04-12,RJ-KT,0,0,21,19
2025-04-13,RJ-KT,0,0,23,32
2025-04-14,RJ-KT,0,0,8,16
2025-04-15,RJ-KT,0,0,33,23
2025-04-16,RJ-KT,0,0,45,29
2025-04-17,RJ-KT,0,0,13,24
2025-04-18,RJ-KT,0,0,13,28
2025-04-19,RJ-KT,0,0,19,20
2025-04-20,RJ-KT,0,0,31,25
2025-04-21,RJ-KT,0,0,13,16
2025-04-22,RJ-KT,0,0,4,18
2025-04-23,RJ-KT,0,0,19,17
2025-04-24,RJ-KT,0,0,15,19
2025-04-25,RJ-KT,0,0,19,18
2025-04-26,RJ-KT,0,0,23,17
2025-04-27,RJ-KT,0,0,41,28
2025-04-28,RJ-KT,0,0,10,17
2025-04-29,RJ-KT,0,0,32,15
2025-04-30,RJ-KT,0,0,27,20
2025-05-01,RJ-KT,0,0,21,22
2025-05-02,RJ-KT,0,0,24,19
2025-05-03,RJ-KT,0,0,18,18
2025-05-04,RJ-KT,0,0,69,19
2025-05-05,RJ-KT,0,0,27,22
2025-05-06,RJ-KT,0,0,49,14
2025-05-07,RJ-KT,0,0,16,16
2025-05-08,RJ-KT,0,0,55,19
2025-05-09,RJ-KT,0,0,20,26
2025-05-10,RJ-KT,0,0,26,14
2025-05-11,RJ-KT,0,0,8,18
2025-05-12,RJ-KT,0,0,19,17
2025-05-13,RJ-KT,0,0,8,25
2025-05-14,RJ-KT,0,0,30,8
2025-05-15,RJ-KT,0,0,57,21
2025-05-16,RJ-KT,0,0,30,12
2025-05-17,RJ-KT,0,0,16,22
2025-05-18,RJ-KT,0,0,62,18
2025-05-19,RJ-KT,0,0,31,23
2025-05-20,RJ-KT,0,0,35,20
2025-05-21,RJ-KT,0,0,53,15
2025-05-22,RJ-KT,0,0,30,20
2025-05-23,RJ-KT,0,0,51,18
2025-05-24,RJ-KT,0,0,26,18
2025-05-25,RJ-KT,0,0,27,17
2025-05-26,RJ-KT,0,0,14,19
2025-05-27,RJ-KT,0,0,19,13
2025-05-28,RJ-KT,0,0,9,15
2025-05-29,RJ-KT,0,0,24,20
2025-05-30,RJ-KT,0,0,12,28
2025-05-31,RJ-KT,0,0,29,13
2025-06-01,RJ-KT,0,0,14,17
2025-06-02,RJ-KT,0,0,25,18
2025-06-03,RJ-KT,0,0,20,20
2025-06-04,RJ-KT,0,0,14,24
2025-06-05,RJ-KT,0,0,35,17
2025-06-06,RJ-KT,0,0,35,17
2025-06-07,RJ-KT,0,0,16,21
2025-06-08,RJ-KT,0,0,29,16
2025-06-09,RJ-KT,0,0,12,27
2025-06-10,RJ-KT,0,0,25,21
2025-06-11,RJ-KT,0,0,37,19
2025-06-12,RJ-KT,0,0,24,13
2025-06-13,RJ-KT,0,0,5,17
2025-06-14,RJ-KT,0,0,19,20
2025-06-15,RJ-KT,0,0,39,17
2025-06-16,RJ-KT,0,0,34,29
2025-06-17,RJ-KT,0,0,38,25
2025-06-18,RJ-KT,0,0,28,14
2025-06-19,RJ-KT,0,0,7,18
2025-06-20,RJ-KT,0,0,39,14
2025-06-21,RJ-KT,0,0,21,17
2025-06-22,RJ-KT,0,0,7,27
2025-06-23,RJ-KT,0,0,32,18
2025-06-24,RJ-KT,0,0,11,19
2025-06-25,RJ-KT,0,0,24,18
2025-06-26,RJ-KT,0,0,9,15
2025-06-27,RJ-KT,0,0,32,23
2025-06-28,RJ-KT,0,0,38,25
2025-06-29,RJ-KT,0,0,31,17
2025-06-30,RJ-KT,0,0,22,17
2025-07-01,RJ-KT,0,0,7,18
2025-07-02,RJ-KT,0,0,28,20
2025-07-03,RJ-KT,0,0,21,18
2025-07-04,RJ-KT,0,0,20,20
2025-07-05,RJ-KT,2,1,14,27
2025-07-06,RJ-KT,1,1,31,20
2025-07-07,RJ-KT,3,1,14,22
2025-07-08,RJ-KT,4,3,7,28
2025-07-09,RJ-KT,6,2,51,29
2025-07-10,RJ-KT,9,15,43,45
2025-07-11,RJ-KT,17,13,18,49
2025-07-12,RJ-KT,30,6,31,59
2025-07-13,RJ-KT,12,5,28,35
2025-07-14,RJ-KT,23,2,10,49
2025-07-15,RJ-KT,15,13,35,51
2025-07-16,RJ-KT,10,5,35,29
2025-07-17,RJ-KT,10,4,35,33
2025-07-18,RJ-KT,26,8,11,57
2025-07-19,RJ-KT,36,5,21,60
2025-07-20,RJ-KT,13,6,19,37
2025-07-21,RJ-KT,24,3,36,53
2025-07-22,RJ-KT,23,24,21,68
2025-07-23,RJ-KT,8,7,32,32
2025-07-24,RJ-KT,8,11,29,45
2025-07-25,RJ-KT,12,7,22,40
2025-07-26,RJ-KT,27,2,17,43
2025-07-27,RJ-KT,14,9,20,37
2025-07-28,RJ-KT,21,5,30,51
2025-07-29,RJ-KT,10,15,14,44
2025-07-30,RJ-KT,21,5,24,46
2025-07-31,RJ-KT,20,6,34,44
2025-08-01,RJ-KT,7,5,32,30
2025-08-02,RJ-KT,14,8,34,38
2025-08-03,RJ-KT,18,4,13,43
2025-08-04,RJ-KT,8,12,12,35
2025-08-05,RJ-KT,5,5,16,33
2025-08-06,RJ-KT,23,16,21,61
2025-08-07,RJ-KT,21,8,23,38
2025-08-08,RJ-KT,21,7,33,55
2025-08-09,RJ-KT,19,7,13,54
2025-08-10,RJ-KT,45,8,19,70
2025-08-11,RJ-KT,16,12,31,50
2025-08-12,RJ-KT,20,5,32,39
2025-08-13,RJ-KT,11,8,45,36
2025-08-14,RJ-KT,15,17,68,49
2025-08-15,RJ-KT,13,11,20,58
2025-08-16,RJ-KT,23,11,33,51
2025-08-17,RJ-KT,7,5,43,32
2025-08-18,RJ-KT,7,13,26,44
2025-08-19,RJ-KT,11,10,17,39
2025-08-20,RJ-KT,18,12,28,46
2025-08-21,RJ-KT,12,3,20,45
2025-08-22,RJ-KT,9,6,31,36
2025-08-23,RJ-KT,15,7,27,44
2025-08-24,RJ-KT,18,11,24,51
2025-08-25,RJ-KT,11,2,15,35
2025-08-26,RJ-KT,44,7,11,64
2025-08-27,RJ-KT,30,13,32,72
2025-08-28,RJ-KT,15,3,32,33
2025-08-29,RJ-KT,12,5,25,37
2025-08-30,RJ-KT,15,16,19,54
2025-08-31,RJ-KT,11,4,36,32
2025-09-01,RJ-KT,14,8,23,42
2025-09-02,RJ-KT,12,2,32,31
2025-09-03,RJ-KT,12,5,29,36
2025-09-04,RJ-KT,33,9,13,61
2025-09-05,RJ-KT,18,1,18,37
2025-09-06,RJ-KT,11,3,30,35
2025-09-07,RJ-KT,8,6,17,32
2025-09-08,RJ-KT,11,3,15,38
2025-09-09,RJ-KT,8,3,18,25
2025-09-10,RJ-KT,13,9,18,43
2025-09-11,RJ-KT,26,7,39,55
2025-09-12,RJ-KT,11,8,25,47
2025-09-13,RJ-KT,21,6,21,46
2025-09-14,RJ-KT,15,4,52,50
2025-09-15,RJ-KT,16,2,11,37
2025-09-16,RJ-KT,13,3,36,32
2025-09-17,RJ-KT,5,4,25,27
2025-09-18,RJ-KT,29,1,9,47
2025-09-19,RJ-KT,4,1,24,18
2025-09-20,RJ-KT,12,6,28,45
2025-09-21,RJ-KT,42,5,12,69
2025-09-22,RJ-KT,14,12,17,42
2025-09-23,RJ-KT,12,5,12,40
2025-09-24,RJ-KT,29,4,32,56
2025-09-25,RJ-KT,12,23,18,54
2025-09-26,RJ-KT,11,9,41,38
2025-09-27,RJ-KT,11,9,14,39
2025-09-28,RJ-KT,16,12,38,50
2025-09-29,RJ-KT,19,14,26,50
2025-09-30,RJ-KT,71,10,25,97
2025-10-01,RJ-KT,7,8,27,37
2025-10-02,RJ-KT,33,22,19,71
2025-10-03,RJ-KT,10,6,16,35
2025-10-04,RJ-KT,28,5,7,49
2025-10-05,RJ-KT,11,6,10,32
2025-10-06,RJ-KT,6,4,11,36
2025-10-07,RJ-KT,10,6,20,36
2025-10-08,RJ-KT,7,1,12,25
2025-10-09,RJ-KT,5,3,8,30
2025-10-10,RJ-KT,1,1,14,18
2025-10-11,RJ-KT,2,0,7,19
2025-10-12,RJ-KT,1,0,17,21
2025-10-13,RJ-KT,2,0,8,26
2025-10-14,RJ-KT,0,0,13,17
2025-10-15,RJ-KT,0,0,12,22
2025-10-16,RJ-KT,0,0,15,25
2025-10-17,RJ-KT,0,0,10,22
2025-10-18,RJ-KT,0,0,7,22
2025-10-19,RJ-KT,0,0,9,19
2025-10-20,RJ-KT,0,0,17,28
2025-10-21,RJ-KT,0,0,11,16
2025-10-22,RJ-KT,0,0,4,14
2025-10-23,RJ-KT,0,0,12,18
2025-10-24,RJ-KT,0,0,14,25
2025-10-25,RJ-KT,0,0,11,12
2025-10-26,RJ-KT,0,0,8,23
2025-10-27,RJ-KT,0,0,19,24
2025-10-28,RJ-KT,0,0,9,19
2025-10-29,RJ-KT,0,0,11,25
2025-10-30,RJ-KT,0,0,12,27
2025-10-31,RJ-KT,0,0,79,27
2025-11-01,RJ-KT,0,0,12,20
2025-11-02,RJ-KT,0,0,6,21
2025-11-03,RJ-KT,0,0,26,20
2025-11-04,RJ-KT,0,0,17,17
2025-11-05,RJ-KT,0,0,6,15
2025-11-06,RJ-KT,0,0,6,14
2025-11-07,RJ-KT,0,0,16,18
2025-11-08,RJ-KT,0,0,8,20
2025-11-09,RJ-KT,0,0,6,25
2025-11-10,RJ-KT,0,0,13,8
2025-11-11,RJ-KT,0,0,11,13
2025-11-12,RJ-KT,0,0,10,16
2025-11-13,RJ-KT,0,0,5,26
2025-11-14,RJ-KT,0,0,5,22
2025-11-15,RJ-KT,0,0,13,23
2025-11-16,RJ-KT,0,0,10,14
2025-11-17,RJ-KT,0,0,14,20
2025-11-18,RJ-KT,0,0,7,23
2025-11-19,RJ-KT,0,0,5,16
2025-11-20,RJ-KT,0,0,11,18
2025-11-21,RJ-KT,0,0,10,18
2025-11-22,RJ-KT,0,0,6,20
2025-11-23,RJ-KT,0,0,10,30
2025-11-24,RJ-KT,0,0,16,19
2025-11-25,RJ-KT,0,0,15,18
2025-11-26,RJ-KT,0,0,12,25
2025-11-27,RJ-KT,0,0,10,25
2025-11-28,RJ-KT,0,0,6,13
2025-11-29,RJ-KT,0,0,5,15
2025-11-30,RJ-KT,0,0,9,18
2025-12-01,RJ-KT,0,0,8,14
2025-12-02,RJ-KT,0,0,7,25
2025-12-03,RJ-KT,0,0,15,14
2025-12-04,RJ-KT,0,0,5,22
2025-12-05,RJ-KT,0,0,12,19
2025-12-06,RJ-KT,0,0,4,17
2025-12-07,RJ-KT,0,0,17,19
2025-12-08,RJ-KT,0,0,5,17
2025-12-09,RJ-KT,0,0,4,18
2025-12-10,RJ-KT,0,0,12,16
2025-12-11,RJ-KT,0,0,9,17
2025-12-12,RJ-KT,0,0,13,13
2025-12-13,RJ-KT,0,0,12,30
2025-12-14,RJ-KT,0,0,9,27
2025-12-15,RJ-KT,0,0,13,15
2025-12-16,RJ-KT,0,0,9,21
2025-12-17,RJ-KT,0,0,17,18
2025-12-18,RJ-KT,0,0,10,26
2025-12-19,RJ-KT,0,0,6,11
2025-12-20,RJ-KT,0,0,5,16
2025-12-21,RJ-KT,0,0,6,19
2025-12-22,RJ-KT,0,0,5,18
2025-12-23,RJ-KT,0,0,11,27
2025-12-24,RJ-KT,0,0,7,25
2025-12-25,RJ-KT,0,0,10,31
2025-12-26,RJ-KT,0,0,8,14
2025-12-27,RJ-KT,0,0,12,17
2025-12-28,RJ-KT,0,0,7,23
2025-12-29,RJ-KT,0,0,9,31
2025-12-30,RJ-KT,0,0,4,13
2025-12-31,RJ-KT,0,0,15,28
2026-01-01,RJ-KT,0,0,17,23
2026-01-02,RJ-KT,0,0,13,22
2026-01-03,RJ-KT,0,0,13,18
2026-01-04,RJ-KT,0,0,7,24
2025-01-05,RJ-SR,0,0,18,25
2025-01-06,RJ-SR,0,0,35,29
2025-01-07,RJ-SR,0,0,26,19
2025-01-08,RJ-SR,0,0,11,21
2025-01-09,RJ-SR,0,0,18,20
2025-01-10,RJ-SR,0,0,18,30
2025-01-11,RJ-SR,0,0,12,29
2025-01-12,RJ-SR,0,0,9,31
2025-01-13,RJ-SR,0,0,6,32
2025-01-14,RJ-SR,0,0,9,16
2025-01-15,RJ-SR,0,0,17,32
2025-01-16,RJ-SR,0,0,7,27
2025-01-17,RJ-SR,0,0,7,23
2025-01-18,RJ-SR,0,0,11,33
2025-01-19,RJ-SR,0,0,7,25
2025-01-20,RJ-SR,0,0,10,26
2025-01-21,RJ-SR,0,0,5,27
2025-01-22,RJ-SR,0,0,15,29
2025-01-23,RJ-SR,0,0,9,27
2025-01-24,RJ-SR,0,0,8,27
2025-01-25,RJ-SR,0,0,7,25
2025-01-26,RJ-SR,0,0,10,37
2025-01-27,RJ-SR,0,0,13,28
2025-01-28,RJ-SR,0,0,22,29
2025-01-29,RJ-SR,0,0,8,25
2025-01-30,RJ-SR,0,0,15,22
2025-01-31,RJ-SR,0,0,11,30
2025-02-01,RJ-SR,0,0,8,33
2025-02-02,RJ-SR,0,0,16,34
2025-02-03,RJ-SR,0,0,21,22
2025-02-04,RJ-SR,0,0,13,27
2025-02-05,RJ-SR,0,0,13,27
2025-02-06,RJ-SR,0,0,8,36
2025-02-07,RJ-SR,0,0,16,28
2025-02-08,RJ-SR,0,0,20,23
2025-02-09,RJ-SR,0,0,15,33
2025-02-10,RJ-SR,0,0,20,28
2025-02-11,RJ-SR,0,0,14,22
2025-02-12,RJ-SR,0,0,19,26
2025-02-13,RJ-SR,0,0,21,26
2025-02-14,RJ-SR,0,0,15,19
2025-02-15,RJ-SR,0,0,17,30
2025-02-16,RJ-SR,0,0,22,21
2025-02-17,RJ-SR,0,0,10,31
2025-02-18,RJ-SR,0,0,18,29
2025-02-19,RJ-SR,0,0,16,24
2025-02-20,RJ-SR,0,0,19,31
2025-02-21,RJ-SR,0,0,12,27
2025-02-22,RJ-SR,0,0,7,26
2025-02-23,RJ-SR,0,0,29,26
2025-02-24,RJ-SR,0,0,25,23
2025-02-25,RJ-SR,0,0,19,28
2025-02-26,RJ-SR,0,0,16,23
2025-02-27,RJ-SR,0,0,16,34
2025-02-28,RJ-SR,0,0,14,21
2025-03-01,RJ-SR,0,0,32,26
2025-03-02,RJ-SR,0,0,55,17
2025-03-03,RJ-SR,0,0,39,31
2025-03-04,RJ-SR,0,0,17,23
2025-03-05,RJ-SR,0,0,45,26
2025-03-06,RJ-SR,0,0,43,35
2025-03-07,RJ-SR,0,0,25,33
2025-03-08,RJ-SR,0,0,33,21
2025-03-09,RJ-SR,0,0,41,23
2025-03-10,RJ-SR,0,0,34,33
2025-03-11,RJ-SR,0,0,59,32
2025-03-12,RJ-SR,0,0,27,35
2025-03-13,RJ-SR,0,0,50,32
2025-03-14,RJ-SR,0,0,17,25
2025-03-15,RJ-SR,0,0,35,34
2025-03-16,RJ-SR,0,0,33,29
2025-03-17,RJ-SR,0,0,62,22
2025-03-18,RJ-SR,0,0,51,21
2025-03-19,RJ-SR,0,0,64,24
2025-03-20,RJ-SR,0,0,10,32
2025-03-21,RJ-SR,0,0,12,21
2025-03-22,RJ-SR,0,0,47,32
2025-03-23,RJ-SR,0,0,24,22
2025-03-24,RJ-SR,0,0,44,25
2025-03-25,RJ-SR,0,0,56,23
2025-03-26,RJ-SR,0,0,26,25
2025-03-27,RJ-SR,0,0,33,28
2025-03-28,RJ-SR,0,0,18,24
2025-03-29,RJ-SR,0,0,31,25
2025-03-30,RJ-SR,0,0,47,27
2025-03-31,RJ-SR,0,0,39,26
2025-04-01,RJ-SR,0,0,26,29
2025-04-02,RJ-SR,0,0,15,31
2025-04-03,RJ-SR,0,0,39,31
2025-04-04,RJ-SR,0,0,30,40
2025-04-05,RJ-SR,0,0,60,26
2025-04-06,RJ-SR,0,0,32,31
2025-04-07,RJ-SR,0,0,54,25
2025-04-08,RJ-SR,0,0,38,25
2025-04-09,RJ-SR,0,0,32,37
2025-04-10,RJ-SR,0,0,17,27
2025-04-11,RJ-SR,0,0,64,33
2025-04-12,RJ-SR,0,0,26,26
2025-04-13,RJ-SR,0,0,24,34
2025-04-14,RJ-SR,0,0,33,30
2025-04-15,RJ-SR,0,0,33,20
2025-04-16,RJ-SR,0,0,30,22
2025-04-17,RJ-SR,0,0,56,25
2025-04-18,RJ-SR,0,0,65,28
2025-04-19,RJ-SR,0,0,8,25
2025-04-20,RJ-SR,0,0,47,30
2025-04-21,RJ-SR,0,0,38,27
2025-04-22,RJ-SR,0,0,38,29
2025-04-23,RJ-SR,0,0,52,34
2025-04-24,RJ-SR,0,0,12,24
2025-04-25,RJ-SR,0,0,38,23
2025-04-26,RJ-SR,0,0,56,25
2025-04-27,RJ-SR,0,0,44,21
2025-04-28,RJ-SR,0,0,38,25
2025-04-29,RJ-SR,0,0,44,24
2025-04-30,RJ-SR,0,0,15,24
2025-05-01,RJ-SR,0,0,21,25
2025-05-02,RJ-SR,0,0,9,25
2025-05-03,RJ-SR,0,0,12,27
2025-05-04,RJ-SR,0,0,16,30
2025-05-05,RJ-SR,0,0,50,29
2025-05-06,RJ-SR,0,0,33,30
2025-05-07,RJ-SR,0,0,64,18
2025-05-08,RJ-SR,0,0,77,24
2025-05-09,RJ-SR,0,0,37,29
2025-05-10,RJ-SR,0,0,22,25
2025-05-11,RJ-SR,0,0,25,36
2025-05-12,RJ-SR,0,0,37,34
2025-05-13,RJ-SR,0,0,57,28
2025-05-14,RJ-SR,0,0,19,22
2025-05-15,RJ-SR,0,0,27,22
2025-05-16,RJ-SR,0,0,32,33
2025-05-17,RJ-SR,0,0,6,28
2025-05-18,RJ-SR,0,0,12,29
2025-05-19,RJ-SR,0,0,26,22
2025-05-20,RJ-SR,0,0,65,31
2025-05-21,RJ-SR,0,0,27,19
2025-05-22,RJ-SR,0,0,23,35
2025-05-23,RJ-SR,0,0,42,28
2025-05-24,RJ-SR,0,0,23,24
2025-05-25,RJ-SR,0,0,32,31
2025-05-26,RJ-SR,0,0,31,33
2025-05-27,RJ-SR,0,0,24,26
2025-05-28,RJ-SR,0,0,77,17
2025-05-29,RJ-SR,0,0,75,29
2025-05-30,RJ-SR,0,0,29,37
2025-05-31,RJ-SR,0,0,63,27
2025-06-01,RJ-SR,0,0,11,23
2025-06-02,RJ-SR,0,0,11,27
2025-06-03,RJ-SR,0,0,14,32
2025-06-04,RJ-SR,0,0,27,35
2025-06-05,RJ-SR,0,0,28,22
2025-06-06,RJ-SR,0,0,37,36
2025-06-07,RJ-SR,0,0,11,20
2025-06-08,RJ-SR,0,0,21,20
2025-06-09,RJ-SR,0,0,32,29
2025-06-10,RJ-SR,0,0,10,23
2025-06-11,RJ-SR,0,0,95,30
2025-06-12,RJ-SR,0,0,48,25
2025-06-13,RJ-SR,0,0,36,25
2025-06-14,RJ-SR,0,0,38,26
2025-06-15,RJ-SR,0,0,54,20
2025-06-16,RJ-SR,0,0,8,28
2025-06-17,RJ-SR,0,0,9,28
2025-06-18,RJ-SR,0,0,11,30
2025-06-19,RJ-SR,0,0,48,20
2025-06-20,RJ-SR,0,0,60,19
2025-06-21,RJ-SR,0,0,28,24
2025-06-22,RJ-SR,0,0,12,31
2025-06-23,RJ-SR,0,0,28,30
2025-06-24,RJ-SR,0,0,42,26
2025-06-25,RJ-SR,0,0,24,27
2025-06-26,RJ-SR,0,0,10,19
2025-06-27,RJ-SR,0,0,42,33
2025-06-28,RJ-SR,0,0,12,26
2025-06-29,RJ-SR,0,0,8,23
2025-06-30,RJ-SR,0,0,22,29
2025-07-01,RJ-SR,0,0,12,20
2025-07-02,RJ-SR,0,0,17,20
2025-07-03,RJ-SR,0,0,20,28
2025-07-04,RJ-SR,7,1,38,35
2025-07-05,RJ-SR,7,4,27,38
2025-07-06,RJ-SR,10,2,25,37
2025-07-07,RJ-SR,7,4,13,41
2025-07-08,RJ-SR,38,17,89,86
2025-07-09,RJ-SR,9,4,33,33
2025-07-10,RJ-SR,35,5,56,73
2025-07-11,RJ-SR,20,3,28,52
2025-07-12,RJ-SR,22,11,36,50
2025-07-13,RJ-SR,52,5,33,91
2025-07-14,RJ-SR,36,31,45,91
2025-07-15,RJ-SR,10,12,25,45
2025-07-16,RJ-SR,9,9,28,46
2025-07-17,RJ-SR,14,9,63,49
2025-07-18,RJ-SR,24,14,8,58
2025-07-19,RJ-SR,16,6,38,50
2025-07-20,RJ-SR,17,14,44,50
2025-07-21,RJ-SR,45,6,26,73
2025-07-22,RJ-SR,51,5,20,88
2025-07-23,RJ-SR,19,8,72,58
2025-07-24,RJ-SR,45,13,23,87
2025-07-25,RJ-SR,41,2,23,70
2025-07-26,RJ-SR,21,7,33,59
2025-07-27,RJ-SR,35,18,18,80
2025-07-28,RJ-SR,57,9,20,86
2025-07-29,RJ-SR,45,3,20,82
2025-07-30,RJ-SR,28,10,13,64
2025-07-31,RJ-SR,23,8,61,57
2025-08-01,RJ-SR,15,11,20,52
2025-08-02,RJ-SR,27,35,39,88
2025-08-03,RJ-SR,24,14,28,63
2025-08-04,RJ-SR,17,22,33,74
2025-08-05,RJ-SR,27,10,30,69
2025-08-06,RJ-SR,23,3,16,54
2025-08-07,RJ-SR,28,4,45,57
2025-08-08,RJ-SR,15,16,19,55
2025-08-09,RJ-SR,34,6,31,70
2025-08-10,RJ-SR,11,9,61,42
2025-08-11,RJ-SR,36,7,48,64
2025-08-12,RJ-SR,25,5,16,56
2025-08-13,RJ-SR,18,37,40,83
2025-08-14,RJ-SR,13,8,15,47
2025-08-15,RJ-SR,69,18,53,118
2025-08-16,RJ-SR,55,5,36,89
2025-08-17,RJ-SR,33,6,37,60
2025-08-18,RJ-SR,20,43,31,87
2025-08-19,RJ-SR,39,11,61,79
2025-08-20,RJ-SR,18,5,24,42
2025-08-21,RJ-SR,12,6,57,49
2025-08-22,RJ-SR,55,17,21,102
2025-08-23,RJ-SR,21,16,39,67
2025-08-24,RJ-SR,19,9,35,55
2025-08-25,RJ-SR,46,11,29,82
